갈래,업체명,권역,시도,업체명,허가현황,자료출처
최종처분(매립),(주)이앤컴퍼니 구미지점,경상권역,경상북도,(주)이앤컴퍼니 구미지점,최종처분업 · 처리방법 매립 · 대구지방환경청,14 폐기물처리업체 전국취합
최종처분(매립),(주)제넨바이오 경주지점-지정,경상권역,경상북도,(주)제넨바이오 경주지점-지정,최종처분업 · 처리방법 매립 · 대구지방환경청,14 폐기물처리업체 전국취합
최종처분(매립),에코시스템(주) 포항,경상권역,경상북도,에코시스템(주) 포항,최종처분업 · 처리방법 매립 · 대구지방환경청,14 폐기물처리업체 전국취합
최종처분(매립),에코시스템(주)구미,경상권역,경상북도,에코시스템(주)구미,최종처분업 · 처리방법 매립 · 대구지방환경청,14 폐기물처리업체 전국취합
최종처분(매립),(주)유니큰,경상권역,울산광역시,(주)유니큰,최종처분업 · 처리방법 매립 · 낙동강유역환경청,14 폐기물처리업체 전국취합
최종처분(매립),(주)이에스티,경상권역,울산광역시,(주)이에스티,최종처분업 · 처리방법 매립 · 낙동강유역환경청,14 폐기물처리업체 전국취합
최종처분(매립),(주)진흥중공업(소각매립),수도권,경기도,(주)진흥중공업(소각매립),최종처분업 · 처리방법 매립 · 한강유역환경청,14 폐기물처리업체 전국취합
최종처분(매립),인선이엔티(주)광양,전라권역,전라남도,인선이엔티(주)광양,최종처분업 · 처리방법 매립 · 영산강유역환경청,14 폐기물처리업체 전국취합
최종처분(매립),케이씨환경서비스(주)여수사업부(최종)-화치,전라권역,전라남도,케이씨환경서비스(주)여수사업부(최종)-화치,최종처분업 · 처리방법 매립 · 영산강유역환경청,14 폐기물처리업체 전국취합
최종처분(매립),한맥테코산업(주)-여수,전라권역,전라남도,한맥테코산업(주)-여수,최종처분업 · 처리방법 매립 · 영산강유역환경청,14 폐기물처리업체 전국취합
최종처분(매립),(주)케이비아이국인산업(군산),전라권역,전북특별자치도,(주)케이비아이국인산업(군산),최종처분업 · 처리방법 매립 · 전북지방환경청,14 폐기물처리업체 전국취합
최종처분(매립),(주)보림씨에스,충청권역,충청남도,(주)보림씨에스,최종처분업 · 처리방법 매립 · 금강유역환경청,14 폐기물처리업체 전국취합
최종처분(매립),(주)세창이엔텍아산지점,충청권역,충청남도,(주)세창이엔텍아산지점,최종처분업 · 처리방법 매립 · 금강유역환경청,14 폐기물처리업체 전국취합
최종처분(매립),(주)에코비트 그린 충주,충청권역,충청북도,(주)에코비트 그린 충주,최종처분업 · 처리방법 매립 · 원주지방환경청,14 폐기물처리업체 전국취합
